game_time,away_team,home_team,game,minimum_total,minimum_odds,decision,confidence,score,confidence_level,action,stake,reasoning,full_factors
2025-11-08 19:30:00-05:00,Toronto Raptors,Philadelphia 76ers,Toronto Raptors @ Philadelphia 76ers,215.5,-860,YES,87,87,HIGH,BET IT,3% bankroll,Elite offense (avg ORtg: 119.0) | Fast pace (101.3) | Toronto Raptors hot (HOT),"{'offensive_power': {'score': 30, 'reason': 'Elite offense (avg ORtg: 119.0)', 'ortg': np.float64(118.95)}, 'pace': {'away_pace': np.float64(101.8), 'home_pace': np.float64(100.8), 'projected_pace': np.float64(101.3), 'pace_score': 25, 'reason': 'Fast pace (101.3)'}, 'form': {'away_form': {'team': 'Toronto Raptors', 'last_6_scores': [128.0, 128.0, 138.0, 138.0, 121.0, 121.0], 'avg_last_6': np.float64(129.0), 'season_ppg': np.float64(119.2), 'diff': np.float64(9.8), 'is_hot': True, 'trend': 'HOT', 'form_score': 20}, 'home_form': {'team': 'Philadelphia 76ers', 'last_6_scores': [139.0, 139.0, 121.0, 121.0, 117.0, 117.0], 'avg_last_6': np.float64(125.7), 'season_ppg': np.float64(123.3), 'diff': np.float64(2.4), 'is_hot': False, 'trend': 'NEUTRAL', 'form_score': 8}, 'combined_score': 12, 'reason': 'Toronto Raptors hot (HOT)'}, 'buffer': {'score': 15, 'reason': 'Strong buffer (27.0 pts above minimum)', 'buffer': np.float64(27.0)}, 'rest': {'away_rest': {'team': 'Toronto Raptors', 'game_date': Timestamp('2025-11-08 19:30:00'), 'last_game_date': Timestamp('2025-11-07 00:00:00'), 'rest_days': 1, 'is_b2b': True, 'fatigue_level': 'B2B'}, 'home_rest': {'team': 'Philadelphia 76ers', 'game_date': Timestamp('2025-11-08 19:30:00'), 'last_game_date': Timestamp('2025-11-05 00:00:00'), 'rest_days': 3, 'is_b2b': False, 'fatigue_level': 'RESTED'}, 'combined_score': 5, 'reason': 'Toronto Raptors on back-to-back'}}"
2025-11-08 20:10:00-05:00,Portland Trail Blazers,Miami Heat,Portland Trail Blazers @ Miami Heat,219.5,-730,YES,87,87,HIGH,BET IT,3% bankroll,Elite offense (avg ORtg: 116.2) | Fast pace (104.5) | Portland Trail Blazers hot (WARM),"{'offensive_power': {'score': 30, 'reason': 'Elite offense (avg ORtg: 116.2)', 'ortg': np.float64(116.25)}, 'pace': {'away_pace': np.float64(104.0), 'home_pace': np.float64(105.1), 'projected_pace': np.float64(104.6), 'pace_score': 25, 'reason': 'Fast pace (104.5)'}, 'form': {'away_form': {'team': 'Portland Trail Blazers', 'last_6_scores': [121.0, 121.0, 114.0, 114.0, 136.0, 136.0], 'avg_last_6': np.float64(123.7), 'season_ppg': np.float64(120.4), 'diff': np.float64(3.3), 'is_hot': True, 'trend': 'WARM', 'form_score': 12}, 'home_form': {'team': 'Miami Heat', 'last_6_scores': [144.0, 144.0, 112.0, 112.0, 121.0, 121.0], 'avg_last_6': np.float64(125.7), 'season_ppg': np.float64(122.8), 'diff': np.float64(2.9), 'is_hot': False, 'trend': 'NEUTRAL', 'form_score': 8}, 'combined_score': 12, 'reason': 'Portland Trail Blazers hot (WARM)'}, 'buffer': {'score': 15, 'reason': 'Strong buffer (23.7 pts above minimum)', 'buffer': np.float64(23.69999999999999)}, 'rest': {'away_rest': {'team': 'Portland Trail Blazers', 'game_date': Timestamp('2025-11-08 20:10:00'), 'last_game_date': Timestamp('2025-11-05 00:00:00'), 'rest_days': 3, 'is_b2b': False, 'fatigue_level': 'RESTED'}, 'home_rest': {'team': 'Miami Heat', 'game_date': Timestamp('2025-11-08 20:10:00'), 'last_game_date': Timestamp('2025-11-07 00:00:00'), 'rest_days': 1, 'is_b2b': True, 'fatigue_level': 'B2B'}, 'combined_score': 5, 'reason': 'Miami Heat on back-to-back'}}"
2025-11-08 20:10:00-05:00,Chicago Bulls,Cleveland Cavaliers,Chicago Bulls @ Cleveland Cavaliers,217.5,-810,MAYBE,78,78,MEDIUM,REVIEW MANUALLY,2% bankroll (if you bet),Elite offense (avg ORtg: 117.2) | Fast pace (101.9) | Both teams neutral form,"{'offensive_power': {'score': 30, 'reason': 'Elite offense (avg ORtg: 117.2)', 'ortg': np.float64(117.25)}, 'pace': {'away_pace': np.float64(101.8), 'home_pace': np.float64(102.0), 'projected_pace': np.float64(101.9), 'pace_score': 25, 'reason': 'Fast pace (101.9)'}, 'form': {'away_form': {'team': 'Chicago Bulls', 'last_6_scores': [113.0, 113.0, 115.0, 115.0, 126.0, 126.0], 'avg_last_6': np.float64(118.0), 'season_ppg': np.float64(119.1), 'diff': np.float64(-1.1), 'is_hot': False, 'trend': 'NEUTRAL', 'form_score': 8}, 'home_form': {'team': 'Cleveland Cavaliers', 'last_6_scores': [132.0, 132.0, 111.0, 111.0, 105.0, 105.0], 'avg_last_6': np.float64(116.0), 'season_ppg': np.float64(119.9), 'diff': np.float64(-3.9), 'is_hot': False, 'trend': 'COOL', 'form_score': 5}, 'combined_score': 8, 'reason': 'Both teams neutral form'}, 'buffer': {'score': 15, 'reason': 'Strong buffer (21.5 pts above minimum)', 'buffer': np.float64(21.5)}, 'rest': {'away_rest': {'team': 'Chicago Bulls', 'game_date': Timestamp('2025-11-08 20:10:00'), 'last_game_date': Timestamp('2025-11-07 00:00:00'), 'rest_days': 1, 'is_b2b': True, 'fatigue_level': 'B2B'}, 'home_rest': {'team': 'Cleveland Cavaliers', 'game_date': Timestamp('2025-11-08 20:10:00'), 'last_game_date': Timestamp('2025-11-07 00:00:00'), 'rest_days': 1, 'is_b2b': True, 'fatigue_level': 'B2B'}, 'combined_score': 0, 'reason': 'Both teams on back-to-back (fatigued)'}}"
2025-11-08 20:00:00-05:00,Los Angeles Lakers,Atlanta Hawks,Los Angeles Lakers @ Atlanta Hawks,208.5,-840,MAYBE,77,77,MEDIUM,REVIEW MANUALLY,2% bankroll (if you bet),Strong offense (avg ORtg: 115.6) | Fast pace (101.3) | Atlanta Hawks hot (HOT),"{'offensive_power': {'score': 20, 'reason': 'Strong offense (avg ORtg: 115.6)', 'ortg': np.float64(115.6)}, 'pace': {'away_pace': np.float64(100.6), 'home_pace': np.float64(102.0), 'projected_pace': np.float64(101.3), 'pace_score': 25, 'reason': 'Fast pace (101.3)'}, 'form': {'away_form': {'team': 'Los Angeles Lakers', 'last_6_scores': [109.0, 109.0, 118.0, 118.0, 116.0, 116.0], 'avg_last_6': np.float64(114.3), 'season_ppg': np.float64(119.6), 'diff': np.float64(-5.3), 'is_hot': False, 'trend': 'COLD', 'form_score': 0}, 'home_form': {'team': 'Atlanta Hawks', 'last_6_scores': [127.0, 127.0, 118.0, 118.0, 117.0, 117.0], 'avg_last_6': np.float64(120.7), 'season_ppg': np.float64(114.4), 'diff': np.float64(6.3), 'is_hot': True, 'trend': 'HOT', 'form_score': 20}, 'combined_score': 12, 'reason': 'Atlanta Hawks hot (HOT)'}, 'buffer': {'score': 15, 'reason': 'Strong buffer (25.5 pts above minimum)', 'buffer': np.float64(25.5)}, 'rest': {'away_rest': {'team': 'Los Angeles Lakers', 'game_date': Timestamp('2025-11-08 20:00:00'), 'last_game_date': Timestamp('2025-11-05 00:00:00'), 'rest_days': 3, 'is_b2b': False, 'fatigue_level': 'RESTED'}, 'home_rest': {'team': 'Atlanta Hawks', 'game_date': Timestamp('2025-11-08 20:00:00'), 'last_game_date': Timestamp('2025-11-07 00:00:00'), 'rest_days': 1, 'is_b2b': True, 'fatigue_level': 'B2B'}, 'combined_score': 5, 'reason': 'Atlanta Hawks on back-to-back'}}"
2025-11-08 21:10:00-05:00,Indiana Pacers,Denver Nuggets,Indiana Pacers @ Denver Nuggets,213.5,-860,MAYBE,73,73,MEDIUM,REVIEW MANUALLY,2% bankroll (if you bet),Strong offense (avg ORtg: 115.1) | Fast pace (101.0) | Both teams neutral form,"{'offensive_power': {'score': 20, 'reason': 'Strong offense (avg ORtg: 115.1)', 'ortg': np.float64(115.1)}, 'pace': {'away_pace': np.float64(102.1), 'home_pace': np.float64(99.9), 'projected_pace': np.float64(101.0), 'pace_score': 25, 'reason': 'Fast pace (101.0)'}, 'form': {'away_form': {'team': 'Indiana Pacers', 'last_6_scores': [135.0, 135.0, 103.0, 103.0, 105.0, 105.0], 'avg_last_6': np.float64(114.3), 'season_ppg': np.float64(111.6), 'diff': np.float64(2.7), 'is_hot': False, 'trend': 'NEUTRAL', 'form_score': 8}, 'home_form': {'team': 'Denver Nuggets', 'last_6_scores': [131.0, 131.0, 122.0, 122.0, 122.0, 122.0], 'avg_last_6': np.float64(125.0), 'season_ppg': np.float64(125.1), 'diff': np.float64(-0.1), 'is_hot': False, 'trend': 'NEUTRAL', 'form_score': 8}, 'combined_score': 8, 'reason': 'Both teams neutral form'}, 'buffer': {'score': 15, 'reason': 'Strong buffer (23.2 pts above minimum)', 'buffer': np.float64(23.19999999999999)}, 'rest': {'away_rest': {'team': 'Indiana Pacers', 'game_date': Timestamp('2025-11-08 21:10:00'), 'last_game_date': Timestamp('2025-11-05 00:00:00'), 'rest_days': 3, 'is_b2b': False, 'fatigue_level': 'RESTED'}, 'home_rest': {'team': 'Denver Nuggets', 'game_date': Timestamp('2025-11-08 21:10:00'), 'last_game_date': Timestamp('2025-11-07 00:00:00'), 'rest_days': 1, 'is_b2b': True, 'fatigue_level': 'B2B'}, 'combined_score': 5, 'reason': 'Denver Nuggets on back-to-back'}}"
2025-11-08 22:30:00-05:00,Phoenix Suns,Los Angeles Clippers,Phoenix Suns @ Los Angeles Clippers,206.5,-860,NO,60,60,LOW,SKIP,0%,Strong offense (avg ORtg: 114.8) | Above average pace (98.3) | Strong buffer (20.7 pts above minimum),"{'offensive_power': {'score': 20, 'reason': 'Strong offense (avg ORtg: 114.8)', 'ortg': np.float64(114.8)}, 'pace': {'away_pace': np.float64(100.0), 'home_pace': np.float64(96.7), 'projected_pace': np.float64(98.4), 'pace_score': 15, 'reason': 'Above average pace (98.3)'}, 'form': {'away_form': {'team': 'Phoenix Suns', 'last_6_scores': [107.0, 107.0, 120.0, 120.0, 113.0, 113.0], 'avg_last_6': np.float64(113.3), 'season_ppg': np.float64(116.7), 'diff': np.float64(-3.4), 'is_hot': False, 'trend': 'COOL', 'form_score': 5}, 'home_form': {'team': 'Los Angeles Clippers', 'last_6_scores': [107.0, 107.0, 79.0, 79.0, 108.0, 108.0], 'avg_last_6': np.float64(98.0), 'season_ppg': np.float64(110.5), 'diff': np.float64(-12.5), 'is_hot': False, 'trend': 'COLD', 'form_score': 0}, 'combined_score': 0, 'reason': 'Los Angeles Clippers cold (scoring slump)'}, 'buffer': {'score': 15, 'reason': 'Strong buffer (20.7 pts above minimum)', 'buffer': np.float64(20.69999999999999)}, 'rest': {'away_rest': {'team': 'Phoenix Suns', 'game_date': Timestamp('2025-11-08 22:30:00'), 'last_game_date': Timestamp('2025-11-06 00:00:00'), 'rest_days': 2, 'is_b2b': False, 'fatigue_level': 'SHORT_REST'}, 'home_rest': {'team': 'Los Angeles Clippers', 'game_date': Timestamp('2025-11-08 22:30:00'), 'last_game_date': Timestamp('2025-11-06 00:00:00'), 'rest_days': 2, 'is_b2b': False, 'fatigue_level': 'SHORT_REST'}, 'combined_score': 10, 'reason': 'Both teams rested (2+ days)'}}"
2025-11-08 20:00:00-05:00,New Orleans Pelicans,San Antonio Spurs,New Orleans Pelicans @ San Antonio Spurs,202.5,-950,NO,53,53,LOW,SKIP,0%,Above-avg offense (avg ORtg: 113.7) | Above average pace (98.2) | Both teams neutral form,"{'offensive_power': {'score': 10, 'reason': 'Above-avg offense (avg ORtg: 113.7)', 'ortg': np.float64(113.7)}, 'pace': {'away_pace': np.float64(97.8), 'home_pace': np.float64(98.5), 'projected_pace': np.float64(98.2), 'pace_score': 15, 'reason': 'Above average pace (98.2)'}, 'form': {'away_form': {'team': 'New Orleans Pelicans', 'last_6_scores': [101.0, 101.0, 122.0, 122.0, 88.0, 88.0], 'avg_last_6': np.float64(103.7), 'season_ppg': np.float64(107.9), 'diff': np.float64(-4.2), 'is_hot': False, 'trend': 'COOL', 'form_score': 5}, 'home_form': {'team': 'San Antonio Spurs', 'last_6_scores': [107.0, 107.0, 116.0, 116.0, 125.0, 125.0], 'avg_last_6': np.float64(116.0), 'season_ppg': np.float64(118.3), 'diff': np.float64(-2.3), 'is_hot': False, 'trend': 'NEUTRAL', 'form_score': 8}, 'combined_score': 8, 'reason': 'Both teams neutral form'}, 'buffer': {'score': 15, 'reason': 'Strong buffer (23.7 pts above minimum)', 'buffer': np.float64(23.69999999999999)}, 'rest': {'away_rest': {'team': 'New Orleans Pelicans', 'game_date': Timestamp('2025-11-08 20:00:00'), 'last_game_date': Timestamp('2025-11-05 00:00:00'), 'rest_days': 3, 'is_b2b': False, 'fatigue_level': 'RESTED'}, 'home_rest': {'team': 'San Antonio Spurs', 'game_date': Timestamp('2025-11-08 20:00:00'), 'last_game_date': Timestamp('2025-11-07 00:00:00'), 'rest_days': 1, 'is_b2b': True, 'fatigue_level': 'B2B'}, 'combined_score': 5, 'reason': 'San Antonio Spurs on back-to-back'}}"
2025-11-08 19:10:00-05:00,Dallas Mavericks,Washington Wizards,Dallas Mavericks @ Washington Wizards,207.5,-840,NO,44,44,LOW,SKIP,0%,Fast pace (103.2) | Washington Wizards hot (HOT) | Moderate buffer (10.6 pts above minimum),"{'offensive_power': {'score': 0, 'reason': 'Weak offense (avg ORtg: 105.1) - RED FLAG', 'ortg': np.float64(105.05000000000001)}, 'pace': {'away_pace': np.float64(102.7), 'home_pace': np.float64(103.7), 'projected_pace': np.float64(103.2), 'pace_score': 25, 'reason': 'Fast pace (103.2)'}, 'form': {'away_form': {'team': 'Dallas Mavericks', 'last_6_scores': [99.0, 99.0, 92.0, 92.0, 107.0, 107.0], 'avg_last_6': np.float64(99.3), 'season_ppg': np.float64(106.0), 'diff': np.float64(-6.7), 'is_hot': False, 'trend': 'COLD', 'form_score': 0}, 'home_form': {'team': 'Washington Wizards', 'last_6_scores': [134.0, 134.0, 107.0, 107.0, 120.0, 120.0], 'avg_last_6': np.float64(120.3), 'season_ppg': np.float64(112.1), 'diff': np.float64(8.2), 'is_hot': True, 'trend': 'HOT', 'form_score': 20}, 'combined_score': 12, 'reason': 'Washington Wizards hot (HOT)'}, 'buffer': {'score': 7, 'reason': 'Moderate buffer (10.6 pts above minimum)', 'buffer': np.float64(10.599999999999994)}, 'rest': {'away_rest': {'team': 'Dallas Mavericks', 'game_date': Timestamp('2025-11-08 19:10:00'), 'last_game_date': Timestamp('2025-11-07 00:00:00'), 'rest_days': 1, 'is_b2b': True, 'fatigue_level': 'B2B'}, 'home_rest': {'team': 'Washington Wizards', 'game_date': Timestamp('2025-11-08 19:10:00'), 'last_game_date': Timestamp('2025-11-07 00:00:00'), 'rest_days': 1, 'is_b2b': True, 'fatigue_level': 'B2B'}, 'combined_score': 0, 'reason': 'Both teams on back-to-back (fatigued)'}}"
