game_time,away_team,home_team,game,minimum_total,minimum_odds,decision,confidence,score,confidence_level,action,stake,reasoning,full_factors
2025-12-02 19:40:00-05:00,Portland Trail Blazers,Toronto Raptors,Portland Trail Blazers @ Toronto Raptors,210.5,-830,YES,92,92,HIGH,BET IT,3% bankroll,Elite offense (avg ORtg: 116.8) | Fast pace (101.4) | Portland Trail Blazers hot (HOT),"{'offensive_power': {'score': 30, 'reason': 'Elite offense (avg ORtg: 116.8)', 'ortg': np.float64(116.80000000000001)}, 'pace': {'away_pace': np.float64(102.0), 'home_pace': np.float64(100.8), 'projected_pace': np.float64(101.4), 'pace_score': 25, 'reason': 'Fast pace (101.4)'}, 'form': {'away_form': {'team': 'Portland Trail Blazers', 'last_6_scores': [121.0, 121.0, 114.0, 114.0, 136.0, 136.0], 'avg_last_6': np.float64(123.7), 'season_ppg': np.float64(118.4), 'diff': np.float64(5.3), 'is_hot': True, 'trend': 'HOT', 'form_score': 20}, 'home_form': {'team': 'Toronto Raptors', 'last_6_scores': [97.0, 97.0, 138.0, 138.0, 121.0, 121.0], 'avg_last_6': np.float64(118.7), 'season_ppg': np.float64(119.2), 'diff': np.float64(-0.5), 'is_hot': False, 'trend': 'NEUTRAL', 'form_score': 8}, 'combined_score': 12, 'reason': 'Portland Trail Blazers hot (HOT)'}, 'buffer': {'score': 15, 'reason': 'Strong buffer (27.1 pts above minimum)', 'buffer': np.float64(27.100000000000023)}, 'rest': {'away_rest': {'team': 'Portland Trail Blazers', 'game_date': Timestamp('2025-12-02 19:40:00'), 'last_game_date': Timestamp('2025-11-30 00:00:00'), 'rest_days': 2, 'is_b2b': False, 'fatigue_level': 'SHORT_REST'}, 'home_rest': {'team': 'Toronto Raptors', 'game_date': Timestamp('2025-12-02 19:40:00'), 'last_game_date': Timestamp('2025-11-30 00:00:00'), 'rest_days': 2, 'is_b2b': False, 'fatigue_level': 'SHORT_REST'}, 'combined_score': 10, 'reason': 'Both teams rested (2+ days)'}}"
2025-12-02 20:10:00-05:00,New York Knicks,Boston Celtics,New York Knicks @ Boston Celtics,209.5,-820,YES,83,83,HIGH,BET IT,3% bankroll,Elite offense (avg ORtg: 120.4) | Average pace (97.8) | Both teams hot (HOT/HOT),"{'offensive_power': {'score': 30, 'reason': 'Elite offense (avg ORtg: 120.4)', 'ortg': np.float64(120.4)}, 'pace': {'away_pace': np.float64(99.7), 'home_pace': np.float64(96.0), 'projected_pace': np.float64(97.8), 'pace_score': 8, 'reason': 'Average pace (97.8)'}, 'form': {'away_form': {'team': 'New York Knicks', 'last_6_scores': [129.0, 129.0, 137.0, 137.0, 119.0, 119.0], 'avg_last_6': np.float64(128.3), 'season_ppg': np.float64(120.8), 'diff': np.float64(7.5), 'is_hot': True, 'trend': 'HOT', 'form_score': 20}, 'home_form': {'team': 'Boston Celtics', 'last_6_scores': [136.0, 136.0, 116.0, 116.0, 125.0, 125.0], 'avg_last_6': np.float64(125.7), 'season_ppg': np.float64(114.8), 'diff': np.float64(10.9), 'is_hot': True, 'trend': 'HOT', 'form_score': 20}, 'combined_score': 20, 'reason': 'Both teams hot (HOT/HOT)'}, 'buffer': {'score': 15, 'reason': 'Strong buffer (26.1 pts above minimum)', 'buffer': np.float64(26.099999999999994)}, 'rest': {'away_rest': {'team': 'New York Knicks', 'game_date': Timestamp('2025-12-02 20:10:00'), 'last_game_date': Timestamp('2025-11-30 00:00:00'), 'rest_days': 2, 'is_b2b': False, 'fatigue_level': 'SHORT_REST'}, 'home_rest': {'team': 'Boston Celtics', 'game_date': Timestamp('2025-12-02 20:10:00'), 'last_game_date': Timestamp('2025-11-30 00:00:00'), 'rest_days': 2, 'is_b2b': False, 'fatigue_level': 'SHORT_REST'}, 'combined_score': 10, 'reason': 'Both teams rested (2+ days)'}}"
2025-12-02 20:10:00-05:00,Memphis Grizzlies,San Antonio Spurs,Memphis Grizzlies @ San Antonio Spurs,209.5,-850,YES,82,82,HIGH,BET IT,3% bankroll,Strong offense (avg ORtg: 115.1) | Fast pace (100.0) | Memphis Grizzlies hot (WARM),"{'offensive_power': {'score': 20, 'reason': 'Strong offense (avg ORtg: 115.1)', 'ortg': np.float64(115.05000000000001)}, 'pace': {'away_pace': np.float64(100.7), 'home_pace': np.float64(99.3), 'projected_pace': np.float64(100.0), 'pace_score': 25, 'reason': 'Fast pace (100.0)'}, 'form': {'away_form': {'team': 'Memphis Grizzlies', 'last_6_scores': [109.0, 109.0, 128.0, 128.0, 114.0, 114.0], 'avg_last_6': np.float64(117.0), 'season_ppg': np.float64(113.4), 'diff': np.float64(3.6), 'is_hot': True, 'trend': 'WARM', 'form_score': 12}, 'home_form': {'team': 'San Antonio Spurs', 'last_6_scores': [115.0, 115.0, 116.0, 116.0, 125.0, 125.0], 'avg_last_6': np.float64(118.7), 'season_ppg': np.float64(118.1), 'diff': np.float64(0.6), 'is_hot': False, 'trend': 'NEUTRAL', 'form_score': 8}, 'combined_score': 12, 'reason': 'Memphis Grizzlies hot (WARM)'}, 'buffer': {'score': 15, 'reason': 'Strong buffer (22.0 pts above minimum)', 'buffer': np.float64(22.0)}, 'rest': {'away_rest': {'team': 'Memphis Grizzlies', 'game_date': Timestamp('2025-12-02 20:10:00'), 'last_game_date': Timestamp('2025-11-30 00:00:00'), 'rest_days': 2, 'is_b2b': False, 'fatigue_level': 'SHORT_REST'}, 'home_rest': {'team': 'San Antonio Spurs', 'game_date': Timestamp('2025-12-02 20:10:00'), 'last_game_date': Timestamp('2025-11-30 00:00:00'), 'rest_days': 2, 'is_b2b': False, 'fatigue_level': 'SHORT_REST'}, 'combined_score': 10, 'reason': 'Both teams rested (2+ days)'}}"
2025-12-02 23:10:00-05:00,Oklahoma City Thunder,Golden State Warriors,Oklahoma City Thunder @ Golden State Warriors,200.5,-840,MAYBE,70,70,MEDIUM,REVIEW MANUALLY,2% bankroll (if you bet),Elite offense (avg ORtg: 117.3) | Above average pace (99.7) | Strong buffer (36.7 pts above minimum),"{'offensive_power': {'score': 30, 'reason': 'Elite offense (avg ORtg: 117.3)', 'ortg': np.float64(117.35)}, 'pace': {'away_pace': np.float64(99.2), 'home_pace': np.float64(100.2), 'projected_pace': np.float64(99.7), 'pace_score': 15, 'reason': 'Above average pace (99.7)'}, 'form': {'away_form': {'team': 'Oklahoma City Thunder', 'last_6_scores': [113.0, 113.0, 113.0, 113.0, 119.0, 119.0], 'avg_last_6': np.float64(115.0), 'season_ppg': np.float64(122.1), 'diff': np.float64(-7.1), 'is_hot': False, 'trend': 'COLD', 'form_score': 0}, 'home_form': {'team': 'Golden State Warriors', 'last_6_scores': [96.0, 96.0, 100.0, 100.0, 116.0, 116.0], 'avg_last_6': np.float64(104.0), 'season_ppg': np.float64(115.1), 'diff': np.float64(-11.1), 'is_hot': False, 'trend': 'COLD', 'form_score': 0}, 'combined_score': 0, 'reason': 'Oklahoma City Thunder cold (scoring slump)'}, 'buffer': {'score': 15, 'reason': 'Strong buffer (36.7 pts above minimum)', 'buffer': np.float64(36.69999999999999)}, 'rest': {'away_rest': {'team': 'Oklahoma City Thunder', 'game_date': Timestamp('2025-12-02 23:10:00'), 'last_game_date': Timestamp('2025-11-30 00:00:00'), 'rest_days': 2, 'is_b2b': False, 'fatigue_level': 'SHORT_REST'}, 'home_rest': {'team': 'Golden State Warriors', 'game_date': Timestamp('2025-12-02 23:10:00'), 'last_game_date': Timestamp('2025-11-29 00:00:00'), 'rest_days': 3, 'is_b2b': False, 'fatigue_level': 'RESTED'}, 'combined_score': 10, 'reason': 'Both teams rested (2+ days)'}}"
2025-12-02 19:10:00-05:00,Washington Wizards,Philadelphia 76ers,Washington Wizards @ Philadelphia 76ers,213.5,-810,NO,58,58,LOW,SKIP,0%,Above-avg offense (avg ORtg: 113.1) | Fast pace (101.1) | Both teams neutral form,"{'offensive_power': {'score': 10, 'reason': 'Above-avg offense (avg ORtg: 113.1)', 'ortg': np.float64(113.1)}, 'pace': {'away_pace': np.float64(102.2), 'home_pace': np.float64(100.0), 'projected_pace': np.float64(101.1), 'pace_score': 25, 'reason': 'Fast pace (101.1)'}, 'form': {'away_form': {'team': 'Washington Wizards', 'last_6_scores': [109.0, 109.0, 107.0, 107.0, 120.0, 120.0], 'avg_last_6': np.float64(112.0), 'season_ppg': np.float64(114.1), 'diff': np.float64(-2.1), 'is_hot': False, 'trend': 'NEUTRAL', 'form_score': 8}, 'home_form': {'team': 'Philadelphia 76ers', 'last_6_scores': [112.0, 112.0, 121.0, 121.0, 117.0, 117.0], 'avg_last_6': np.float64(116.7), 'season_ppg': np.float64(117.4), 'diff': np.float64(-0.7), 'is_hot': False, 'trend': 'NEUTRAL', 'form_score': 8}, 'combined_score': 8, 'reason': 'Both teams neutral form'}, 'buffer': {'score': 10, 'reason': 'Good buffer (18.0 pts above minimum)', 'buffer': np.float64(18.0)}, 'rest': {'away_rest': {'team': 'Washington Wizards', 'game_date': Timestamp('2025-12-02 19:10:00'), 'last_game_date': Timestamp('2025-12-01 00:00:00'), 'rest_days': 1, 'is_b2b': True, 'fatigue_level': 'B2B'}, 'home_rest': {'team': 'Philadelphia 76ers', 'game_date': Timestamp('2025-12-02 19:10:00'), 'last_game_date': Timestamp('2025-11-30 00:00:00'), 'rest_days': 2, 'is_b2b': False, 'fatigue_level': 'SHORT_REST'}, 'combined_score': 5, 'reason': 'Washington Wizards on back-to-back'}}"
2025-12-02 20:10:00-05:00,Minnesota Timberwolves,New Orleans Pelicans,Minnesota Timberwolves @ New Orleans Pelicans,213.5,-820,NO,55,55,LOW,SKIP,0%,Strong offense (avg ORtg: 114.5) | Above average pace (99.8) | Good buffer (16.8 pts above minimum),"{'offensive_power': {'score': 20, 'reason': 'Strong offense (avg ORtg: 114.5)', 'ortg': np.float64(114.5)}, 'pace': {'away_pace': np.float64(100.5), 'home_pace': np.float64(99.0), 'projected_pace': np.float64(99.8), 'pace_score': 15, 'reason': 'Above average pace (99.8)'}, 'form': {'away_form': {'team': 'Minnesota Timberwolves', 'last_6_scores': [114.0, 114.0, 118.0, 118.0, 115.0, 115.0], 'avg_last_6': np.float64(115.7), 'season_ppg': np.float64(118.8), 'diff': np.float64(-3.1), 'is_hot': False, 'trend': 'COOL', 'form_score': 5}, 'home_form': {'team': 'New Orleans Pelicans', 'last_6_scores': [101.0, 101.0, 122.0, 122.0, 88.0, 88.0], 'avg_last_6': np.float64(103.7), 'season_ppg': np.float64(111.5), 'diff': np.float64(-7.8), 'is_hot': False, 'trend': 'COLD', 'form_score': 0}, 'combined_score': 0, 'reason': 'New Orleans Pelicans cold (scoring slump)'}, 'buffer': {'score': 10, 'reason': 'Good buffer (16.8 pts above minimum)', 'buffer': np.float64(16.80000000000001)}, 'rest': {'away_rest': {'team': 'Minnesota Timberwolves', 'game_date': Timestamp('2025-12-02 20:10:00'), 'last_game_date': Timestamp('2025-11-30 00:00:00'), 'rest_days': 2, 'is_b2b': False, 'fatigue_level': 'SHORT_REST'}, 'home_rest': {'team': 'New Orleans Pelicans', 'game_date': Timestamp('2025-12-02 20:10:00'), 'last_game_date': Timestamp('2025-11-30 00:00:00'), 'rest_days': 2, 'is_b2b': False, 'fatigue_level': 'SHORT_REST'}, 'combined_score': 10, 'reason': 'Both teams rested (2+ days)'}}"
