away_team,home_team,game,minimum_line,away_expected,home_expected,total_expected,game_tempo,simulations,hits,mc_probability,avg_simulated_total,std_simulated_total,percentile_5,percentile_10,percentile_25,percentile_75,percentile_90,percentile_95,mc_decision,confidence_level,flag_count,floor_safe,risk_flags,away_ortg,away_drtg,home_ortg,home_drtg,flags,away_injuries,home_injuries,actual_total,hit,estimated_vegas
Dallas Mavericks,Minnesota Timberwolves,Dallas Mavericks @ Minnesota Timberwolves,209.1,119.3,134.3,253.6,101.2,1000,986,98.6,251.5,18.9,218.9,226.6,238.6,265.0,275.2,281.4,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Dallas Mavericks high variance (±13.1)'],105.3,111.1,118.1,112.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],216.0,True,229.1
Charlotte Hornets,Toronto Raptors,Charlotte Hornets @ Toronto Raptors,216.60000000000002,130.0,145.7,275.7,100.0,1000,1000,100.0,272.0,17.6,241.6,247.8,260.6,284.7,294.7,299.5,STRONG_YES,ELITE,0,True,[],116.4,120.7,119.4,112.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],218.0,True,236.60000000000002
Los Angeles Clippers,Philadelphia 76ers,Los Angeles Clippers @ Philadelphia 76ers,210.1,129.5,140.0,269.5,98.6,1000,998,99.8,266.5,19.3,234.7,241.4,252.6,280.6,291.3,297.1,YES,HIGH_DESPITE_FLAGS,2,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)']",114.4,119.9,117.2,115.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],218.0,True,230.1
Indiana Pacers,Detroit Pistons,Indiana Pacers @ Detroit Pistons,210.1,119.7,144.0,263.7,100.9,1000,998,99.8,260.6,17.2,231.4,238.8,248.6,272.8,282.5,288.4,STRONG_YES,ELITE,0,True,[],107.5,119.5,118.2,111.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],239.0,True,230.1
Milwaukee Bucks,Cleveland Cavaliers,Milwaukee Bucks @ Cleveland Cavaliers,215.3,129.4,139.7,269.1,100.6,1000,994,99.4,264.7,20.2,228.2,237.2,250.6,280.0,290.0,296.0,YES,HIGH_DESPITE_FLAGS,2,True,"['🎲 Milwaukee Bucks high variance (±12.8)', '🎲 Cleveland Cavaliers high variance (±12.8)']",115.1,117.9,116.5,112.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],224.0,True,235.3
Milwaukee Bucks,Cleveland Cavaliers,Milwaukee Bucks @ Cleveland Cavaliers,215.3,129.4,139.7,269.1,100.6,1000,992,99.2,265.6,19.8,232.3,240.8,252.1,280.4,290.7,296.3,YES,HIGH_DESPITE_FLAGS,2,True,"['🎲 Milwaukee Bucks high variance (±12.8)', '🎲 Cleveland Cavaliers high variance (±12.8)']",115.1,117.9,116.5,112.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],224.0,True,235.3
New York Knicks,Miami Heat,New York Knicks @ Miami Heat,224.2,136.0,139.2,275.2,102.2,1000,990,99.0,271.8,19.1,238.7,246.0,259.8,286.5,295.7,301.1,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Miami Heat high variance (±13.3)'],120.7,115.5,116.7,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],228.0,True,244.2
Chicago Bulls,Denver Nuggets,Chicago Bulls @ Denver Nuggets,225.1,132.8,150.5,283.3,101.0,1000,998,99.8,278.5,15.5,251.0,257.4,269.0,289.1,297.3,302.6,STRONG_YES,ELITE,0,True,[],115.9,118.7,124.3,114.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': False, 'injury_concern': False}",[],[],257.0,True,245.1
Oklahoma City Thunder,New Orleans Pelicans,Oklahoma City Thunder @ New Orleans Pelicans,213.2,145.7,116.2,261.9,99.4,1000,989,98.9,257.3,18.6,225.0,232.7,245.2,270.3,280.1,286.5,MAYBE,MULTI_FLAG_HIGH,3,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '🎲 New Orleans Pelicans high variance (±13.0)', '⚡ Road elite D vs mediocre home O - under risk']",120.7,104.0,110.9,122.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],235.0,True,233.2
Dallas Mavericks,Minnesota Timberwolves,Dallas Mavericks @ Minnesota Timberwolves,209.1,119.3,134.3,253.6,101.2,1000,984,98.4,250.7,18.7,219.2,227.6,238.7,263.4,273.7,280.7,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Dallas Mavericks high variance (±13.1)'],105.3,111.1,118.1,112.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],216.0,True,229.1
Charlotte Hornets,Toronto Raptors,Charlotte Hornets @ Toronto Raptors,216.60000000000002,130.0,145.7,275.7,100.0,1000,999,99.9,271.9,17.0,243.1,249.4,260.3,284.6,293.2,298.0,STRONG_YES,ELITE,0,True,[],116.4,120.7,119.4,112.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],218.0,True,236.60000000000002
New York Knicks,Miami Heat,New York Knicks @ Miami Heat,224.2,136.0,139.2,275.2,102.2,1000,995,99.5,271.2,18.1,242.2,247.4,258.5,284.9,294.5,300.0,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Miami Heat high variance (±13.3)'],120.7,115.5,116.7,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],228.0,True,244.2
Los Angeles Clippers,Philadelphia 76ers,Los Angeles Clippers @ Philadelphia 76ers,210.1,129.5,140.0,269.5,98.6,1000,997,99.7,265.4,19.6,231.2,239.7,252.0,279.0,290.6,295.8,YES,HIGH_DESPITE_FLAGS,2,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)']",114.4,119.9,117.2,115.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],218.0,True,230.1
Indiana Pacers,Detroit Pistons,Indiana Pacers @ Detroit Pistons,210.1,119.7,144.0,263.7,100.9,1000,996,99.6,260.4,17.8,229.5,237.9,248.0,272.4,284.0,289.4,STRONG_YES,ELITE,0,True,[],107.5,119.5,118.2,111.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],239.0,True,230.1
Cleveland Cavaliers,Toronto Raptors,Cleveland Cavaliers @ Toronto Raptors,219.2,131.3,137.2,268.5,100.9,1000,992,99.2,265.6,18.1,234.0,242.1,253.3,277.9,289.2,294.4,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Cleveland Cavaliers high variance (±12.8)'],116.5,112.6,119.4,112.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],209.0,False,239.2
Detroit Pistons,Indiana Pacers,Detroit Pistons @ Indiana Pacers,210.1,141.5,122.2,263.7,100.9,1000,995,99.5,260.1,17.9,230.1,237.2,248.6,273.2,283.4,288.2,YES,HIGH_DESPITE_FLAG,1,True,['⚡ Good D vs bad O matchup'],118.2,111.3,107.5,119.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],239.0,True,230.1
Denver Nuggets,Memphis Grizzlies,Denver Nuggets @ Memphis Grizzlies,216.1,143.0,128.7,271.7,100.0,1000,997,99.7,268.9,16.5,241.5,247.1,258.2,280.3,289.2,294.7,STRONG_YES,ELITE,0,True,[],124.3,114.3,111.2,115.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],240.0,True,236.1
Portland Trail Blazers,Milwaukee Bucks,Portland Trail Blazers @ Milwaukee Bucks,215.8,137.2,138.8,276.0,100.9,1000,998,99.8,272.3,19.2,237.7,246.7,259.3,286.3,297.0,303.2,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],116.2,118.2,115.1,117.9,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],218.0,True,235.8
Chicago Bulls,New Orleans Pelicans,Chicago Bulls @ New Orleans Pelicans,211.89999999999998,142.2,134.5,276.7,101.0,1000,1000,100.0,272.7,18.6,239.7,247.9,260.4,286.4,296.7,301.7,YES,HIGH_DESPITE_FLAG,1,True,['🎲 New Orleans Pelicans high variance (±13.0)'],115.9,118.7,110.9,122.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],273.0,True,231.89999999999998
Houston Rockets,Phoenix Suns,Houston Rockets @ Phoenix Suns,219.39999999999998,137.7,131.7,269.5,98.2,1000,994,99.4,266.3,18.0,235.7,242.5,253.8,279.1,289.3,294.4,YES,HIGH_DESPITE_FLAG,1,True,['🐢 Houston Rockets slow pace (96.4)'],124.2,112.9,117.4,113.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],206.0,False,239.39999999999998
Utah Jazz,Golden State Warriors,Utah Jazz @ Golden State Warriors,213.89999999999998,129.8,141.6,271.4,101.0,1000,992,99.2,267.8,21.1,230.8,240.0,253.1,283.0,294.4,301.7,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Utah Jazz high variance (±17.1)'],114.0,121.2,114.5,113.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],251.0,True,233.89999999999998
Minnesota Timberwolves,Sacramento Kings,Minnesota Timberwolves @ Sacramento Kings,211.89999999999998,143.3,126.7,270.0,101.0,1000,1000,100.0,267.6,16.7,238.7,246.4,255.8,280.1,288.6,293.3,STRONG_YES,ELITE,0,True,[],118.1,112.8,109.9,121.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],229.0,True,231.89999999999998
New York Knicks,Brooklyn Nets,New York Knicks @ Brooklyn Nets,209.5,145.6,129.5,275.1,98.9,1000,1000,100.0,270.4,15.9,242.0,249.3,259.9,281.9,290.2,293.3,YES,HIGH_DESPITE_FLAG,1,True,['🐢 Brooklyn Nets slow pace (97.5)'],120.7,115.5,112.0,122.8,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],213.0,True,229.5
Utah Jazz,Golden State Warriors,Utah Jazz @ Golden State Warriors,213.89999999999998,129.8,141.6,271.4,101.0,1000,996,99.6,267.1,21.2,230.8,238.6,252.4,282.9,295.7,301.5,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Utah Jazz high variance (±17.1)'],114.0,121.2,114.5,113.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],251.0,True,233.89999999999998
Houston Rockets,Phoenix Suns,Houston Rockets @ Phoenix Suns,219.39999999999998,137.7,131.7,269.5,98.2,1000,995,99.5,266.6,17.7,236.3,243.5,255.2,279.1,289.5,295.0,YES,HIGH_DESPITE_FLAG,1,True,['🐢 Houston Rockets slow pace (96.4)'],124.2,112.9,117.4,113.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],206.0,False,239.39999999999998
Cleveland Cavaliers,Toronto Raptors,Cleveland Cavaliers @ Toronto Raptors,219.2,131.3,137.2,268.5,100.9,1000,986,98.6,264.5,18.7,232.1,239.3,252.6,277.8,289.0,293.7,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Cleveland Cavaliers high variance (±12.8)'],116.5,112.6,119.4,112.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],209.0,False,239.2
Detroit Pistons,Indiana Pacers,Detroit Pistons @ Indiana Pacers,210.1,141.5,122.2,263.7,100.9,1000,999,99.9,260.5,18.2,229.4,235.9,248.0,274.2,283.1,288.3,YES,HIGH_DESPITE_FLAG,1,True,['⚡ Good D vs bad O matchup'],118.2,111.3,107.5,119.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],239.0,True,230.1
Portland Trail Blazers,Milwaukee Bucks,Portland Trail Blazers @ Milwaukee Bucks,215.8,137.2,138.8,276.0,100.9,1000,997,99.7,272.7,18.4,241.1,248.6,260.0,285.9,295.8,300.9,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],116.2,118.2,115.1,117.9,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],218.0,True,235.8
Denver Nuggets,Memphis Grizzlies,Denver Nuggets @ Memphis Grizzlies,216.1,143.0,128.7,271.7,100.0,1000,997,99.7,267.7,17.2,238.0,245.0,256.5,279.9,289.2,293.5,STRONG_YES,ELITE,0,True,[],124.3,114.3,111.2,115.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],240.0,True,236.1
Dallas Mavericks,Miami Heat,Dallas Mavericks @ Miami Heat,213.4,119.7,135.3,255.1,103.2,1000,968,96.8,251.7,20.5,216.6,225.3,237.9,265.8,278.1,285.1,MAYBE,FLAGS_PENALTY,2,True,"['🎲 Dallas Mavericks high variance (±13.1)', '🎲 Miami Heat high variance (±13.3)']",105.3,111.1,116.7,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],208.0,False,233.4
Minnesota Timberwolves,Sacramento Kings,Minnesota Timberwolves @ Sacramento Kings,211.89999999999998,143.3,126.7,270.0,101.0,1000,998,99.8,267.3,17.2,237.1,244.1,256.5,279.4,288.8,294.0,STRONG_YES,ELITE,0,True,[],118.1,112.8,109.9,121.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],229.0,True,231.89999999999998
Chicago Bulls,New Orleans Pelicans,Chicago Bulls @ New Orleans Pelicans,211.89999999999998,142.2,134.5,276.7,101.0,1000,997,99.7,271.8,18.8,241.3,247.8,258.8,286.1,295.8,301.1,YES,HIGH_DESPITE_FLAG,1,True,['🎲 New Orleans Pelicans high variance (±13.0)'],115.9,118.7,110.9,122.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],273.0,True,231.89999999999998
Dallas Mavericks,Miami Heat,Dallas Mavericks @ Miami Heat,213.4,119.7,135.3,255.1,103.2,1000,966,96.6,252.0,20.4,217.7,226.4,238.7,267.1,277.7,284.7,MAYBE,FLAGS_PENALTY,2,True,"['🎲 Dallas Mavericks high variance (±13.1)', '🎲 Miami Heat high variance (±13.3)']",105.3,111.1,116.7,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],208.0,False,233.4
New York Knicks,Brooklyn Nets,New York Knicks @ Brooklyn Nets,209.5,145.6,129.5,275.1,98.9,1000,1000,100.0,271.0,15.4,243.7,250.3,261.1,282.6,289.8,293.7,YES,HIGH_DESPITE_FLAG,1,True,['🐢 Brooklyn Nets slow pace (97.5)'],120.7,115.5,112.0,122.8,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],213.0,True,229.5
Milwaukee Bucks,Indiana Pacers,Milwaukee Bucks @ Indiana Pacers,207.0,137.4,129.1,266.5,100.6,1000,999,99.9,263.6,19.2,231.4,237.8,250.8,276.9,288.1,294.0,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],115.1,117.9,107.5,119.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],232.0,True,227.0
Miami Heat,Los Angeles Clippers,Miami Heat @ Los Angeles Clippers,215.7,140.2,129.8,270.0,100.9,1000,988,98.8,266.0,20.3,230.6,238.3,252.1,280.0,292.6,297.8,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Miami Heat high variance (±13.3)', '🎲 Los Angeles Clippers high variance (±13.0)']",116.7,111.1,114.4,119.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],239.0,True,235.7
Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers @ Portland Trail Blazers,216.6,138.8,135.7,274.5,101.0,1000,997,99.7,271.8,18.7,239.6,245.6,259.1,285.4,295.4,300.9,STRONG_YES,ELITE,0,True,[],117.1,114.4,116.2,118.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],238.0,True,236.6
Sacramento Kings,Denver Nuggets,Sacramento Kings @ Denver Nuggets,216.1,125.0,152.3,277.3,100.3,1000,998,99.8,272.3,15.0,246.3,253.2,262.6,283.1,290.9,294.9,STRONG_YES,ELITE,0,True,[],109.9,121.0,124.3,114.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': False, 'injury_concern': False}",[],[],254.0,True,236.1
Detroit Pistons,Memphis Grizzlies,Detroit Pistons @ Memphis Grizzlies,211.89999999999998,136.8,126.1,262.9,100.7,1000,992,99.2,260.6,18.0,229.9,235.8,248.7,273.1,283.7,288.6,STRONG_YES,ELITE,0,True,[],118.2,111.3,111.2,115.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],220.0,True,231.89999999999998
Dallas Mavericks,Houston Rockets,Dallas Mavericks @ Houston Rockets,211.8,117.3,138.8,256.2,99.5,1000,982,98.2,252.3,19.2,219.2,226.3,239.8,264.6,276.8,284.2,YES,HIGH_DESPITE_FLAGS,2,True,"['🐢 Houston Rockets slow pace (96.4)', '🎲 Dallas Mavericks high variance (±13.1)']",105.3,111.1,124.2,112.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],212.0,True,231.8
Washington Wizards,New York Knicks,Washington Wizards @ New York Knicks,213.2,125.9,153.2,279.1,100.8,1000,999,99.9,272.7,16.5,243.2,250.2,262.5,284.1,292.4,297.1,STRONG_YES,ELITE,0,True,[],109.0,124.7,120.7,115.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],221.0,True,233.2
Utah Jazz,Boston Celtics,Utah Jazz @ Boston Celtics,212.7,128.6,145.0,273.6,99.1,1000,993,99.3,267.3,21.8,228.8,238.2,252.1,283.0,295.4,301.3,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Utah Jazz high variance (±17.1)', '🎲 Boston Celtics high variance (±12.3)']",114.0,121.2,119.5,114.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],208.0,False,232.7
Minnesota Timberwolves,Brooklyn Nets,Minnesota Timberwolves @ Brooklyn Nets,208.8,143.1,127.0,270.0,99.3,1000,1000,100.0,266.3,15.9,238.8,244.9,255.5,278.0,286.8,290.9,YES,HIGH_DESPITE_FLAG,1,True,['🐢 Brooklyn Nets slow pace (97.5)'],118.1,112.8,112.0,122.8,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],234.0,True,228.8
Milwaukee Bucks,Indiana Pacers,Milwaukee Bucks @ Indiana Pacers,207.0,137.4,129.1,266.5,100.6,1000,998,99.8,264.7,19.2,230.7,238.8,252.7,278.6,288.3,294.1,YES,HIGH_DESPITE_FLAG,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],115.1,117.9,107.5,119.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],232.0,True,227.0
Utah Jazz,Boston Celtics,Utah Jazz @ Boston Celtics,212.7,128.6,145.0,273.6,99.1,1000,990,99.0,269.0,22.1,229.2,237.8,254.9,285.6,297.4,303.4,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Utah Jazz high variance (±17.1)', '🎲 Boston Celtics high variance (±12.3)']",114.0,121.2,119.5,114.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],208.0,False,232.7
Minnesota Timberwolves,Brooklyn Nets,Minnesota Timberwolves @ Brooklyn Nets,208.8,143.1,127.0,270.0,99.3,1000,1000,100.0,266.2,15.6,238.6,245.7,256.0,277.2,285.5,291.8,YES,HIGH_DESPITE_FLAG,1,True,['🐢 Brooklyn Nets slow pace (97.5)'],118.1,112.8,112.0,122.8,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],234.0,True,228.8
Dallas Mavericks,Houston Rockets,Dallas Mavericks @ Houston Rockets,211.8,117.3,138.8,256.2,99.5,1000,986,98.6,253.9,19.1,220.3,228.7,241.2,266.8,277.9,285.1,YES,HIGH_DESPITE_FLAGS,2,True,"['🐢 Houston Rockets slow pace (96.4)', '🎲 Dallas Mavericks high variance (±13.1)']",105.3,111.1,124.2,112.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],212.0,True,231.8
Detroit Pistons,Memphis Grizzlies,Detroit Pistons @ Memphis Grizzlies,211.89999999999998,136.8,126.1,262.9,100.7,1000,994,99.4,259.7,17.9,229.4,237.0,247.7,272.3,282.1,288.9,STRONG_YES,ELITE,0,True,[],118.2,111.3,111.2,115.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],220.0,True,231.89999999999998
Sacramento Kings,Denver Nuggets,Sacramento Kings @ Denver Nuggets,216.1,125.0,152.3,277.3,100.3,1000,1000,100.0,272.7,14.9,244.8,252.9,263.4,283.1,290.5,295.4,STRONG_YES,ELITE,0,True,[],109.9,121.0,124.3,114.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': False, 'injury_concern': False}",[],[],254.0,True,236.1
Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers @ Portland Trail Blazers,216.6,138.8,135.7,274.5,101.0,1000,999,99.9,270.4,18.4,238.8,245.2,258.2,284.5,293.5,298.7,STRONG_YES,ELITE,0,True,[],117.1,114.4,116.2,118.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],238.0,True,236.6
Miami Heat,Los Angeles Clippers,Miami Heat @ Los Angeles Clippers,215.7,140.2,129.8,270.0,100.9,1000,995,99.5,265.4,19.7,231.7,239.5,252.4,278.7,291.9,296.7,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Miami Heat high variance (±13.3)', '🎲 Los Angeles Clippers high variance (±13.0)']",116.7,111.1,114.4,119.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],239.0,True,235.7
Washington Wizards,New York Knicks,Washington Wizards @ New York Knicks,213.2,125.9,153.2,279.1,100.8,1000,999,99.9,272.1,15.7,245.1,251.5,261.8,283.5,290.6,296.1,STRONG_YES,ELITE,0,True,[],109.0,124.7,120.7,115.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],221.0,True,233.2
Boston Celtics,New Orleans Pelicans,Boston Celtics @ New Orleans Pelicans,205.2,142.3,126.2,268.5,98.0,1000,996,99.6,263.9,19.3,230.5,239.1,251.0,278.2,288.1,293.3,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)', '🎲 New Orleans Pelicans high variance (±13.0)']",119.5,114.7,110.9,122.3,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],212.0,True,225.2
Portland Trail Blazers,Los Angeles Lakers,Portland Trail Blazers @ Los Angeles Lakers,216.6,133.2,141.3,274.5,101.0,1000,995,99.5,270.3,18.2,239.8,245.8,258.6,282.9,294.1,298.0,STRONG_YES,ELITE,0,True,[],116.2,118.2,117.1,114.4,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],230.0,True,236.6
